,Unnamed: 0,0,10,50,100,200,500,1000
0,0.0001,0.7302504816955684,0.7302504816955684,0.7302504816955684,0.7302504816955684,0.7302504816955684,0.7302504816955684,0.7302504816955684
1,0.0002,0.7475915221579962,0.7475915221579962,0.7475915221579962,0.7475915221579962,0.7475915221579962,0.7475915221579962,0.7475915221579962
2,0.0003,0.7591522157996147,0.7591522157996147,0.7591522157996147,0.7591522157996147,0.7591522157996147,0.7591522157996147,0.7591522157996147
3,0.0004,0.7630057803468208,0.7630057803468208,0.7630057803468208,0.7630057803468208,0.7630057803468208,0.7630057803468208,0.7630057803468208
4,0.0005,0.720616570327553,0.7630057803468208,0.7186897880539499,0.720616570327553,0.720616570327553,0.720616570327553,0.720616570327553
5,0.0006,0.7225433526011561,0.7263969171483622,0.7495183044315993,0.7649325626204239,0.7649325626204239,0.7341040462427746,0.7572254335260116
6,0.0007,0.6666666666666666,0.7225433526011561,0.7707129094412332,0.7707129094412332,0.7610789980732178,0.6782273603082851,0.7630057803468208
7,0.0008,0.7552986512524085,0.7341040462427746,0.6897880539499036,0.6897880539499036,0.6897880539499036,0.6897880539499036,0.6897880539499036
8,0.0009,0.7533718689788054,0.6782273603082851,0.7514450867052023,0.74373795761079,0.6840077071290944,0.7360308285163777,0.6840077071290944
9,0.001,0.6763005780346821,0.7514450867052023,0.651252408477842,0.6782273603082851,0.7475915221579962,0.7283236994219653,0.7071290944123314
10,0.0011,0.7302504816955684,0.7649325626204239,0.7263969171483622,0.7302504816955684,0.7630057803468208,0.6705202312138728,0.7495183044315993
11,0.0012,0.7649325626204239,0.7129094412331407,0.7630057803468208,0.7129094412331407,0.7283236994219653,0.7649325626204239,0.7283236994219653
12,0.0013,0.7225433526011561,0.6647398843930635,0.7244701348747592,0.6955684007707129,0.6897880539499036,0.651252408477842,0.651252408477842
13,0.0014,0.7591522157996147,0.6589595375722543,0.7263969171483622,0.7321772639691715,0.7109826589595376,0.720616570327553,0.7321772639691715
14,0.0015,0.7341040462427746,0.7341040462427746,0.7148362235067437,0.7341040462427746,0.7649325626204239,0.7630057803468208,0.7630057803468208
15,0.0016,0.7186897880539499,0.7052023121387283,0.651252408477842,0.766859344894027,0.7148362235067437,0.7572254335260116,0.651252408477842
16,0.0017,0.7649325626204239,0.7341040462427746,0.7379576107899807,0.649325626204239,0.651252408477842,0.7186897880539499,0.7341040462427746
17,0.0018,0.7398843930635838,0.7379576107899807,0.7148362235067437,0.7109826589595376,0.7341040462427746,0.7341040462427746,0.7341040462427746
18,0.0019,0.7591522157996147,0.7148362235067437,0.6473988439306358,0.6416184971098265,0.7341040462427746,0.7167630057803468,0.7341040462427746
19,0.002,0.6377649325626205,0.6377649325626205,0.6724470134874759,0.7052023121387283,0.6820809248554913,0.6416184971098265,0.6377649325626205
20,0.0021,0.630057803468208,0.7148362235067437,0.6994219653179191,0.7379576107899807,0.7475915221579962,0.6377649325626205,0.6377649325626205
21,0.0022,0.7379576107899807,0.7148362235067437,0.6647398843930635,0.7321772639691715,0.6358381502890174,0.6396917148362236,0.7186897880539499
22,0.0023,0.7630057803468208,0.6666666666666666,0.653179190751445,0.6396917148362236,0.6859344894026975,0.7129094412331407,0.7610789980732178
23,0.0024,0.6319845857418112,0.7341040462427746,0.6339113680154143,0.7148362235067437,0.6358381502890174,0.6666666666666666,0.6416184971098265
24,0.0025,0.6358381502890174,0.6358381502890174,0.720616570327553,0.6358381502890174,0.6358381502890174,0.649325626204239,0.6396917148362236
25,0.0026,0.6647398843930635,0.7109826589595376,0.7148362235067437,0.7225433526011561,0.7321772639691715,0.6435452793834296,0.7591522157996147
26,0.0027,0.7610789980732178,0.7013487475915221,0.7321772639691715,0.7129094412331407,0.7591522157996147,0.7148362235067437,0.7649325626204239
