,Unnamed: 0,0,10,50,100,200,500,1000
36,0.0037,0.709055877,0.591522158,0.734104046,0.564547206,0.603082852,0.699421965,0.714836224
37,0.0038,0.716763006,0.556840077,0.562620424,0.705202312,0.5761079,0.714836224,0.560693642
38,0.0039,0.552986513,0.578034682,0.730250482,0.568400771,0.61849711,0.570327553,0.578034682
39,0.004,0.566473988,0.726396917,0.707129094,0.578034682,0.610789981,0.583815029,0.622350674
40,0.0041,0.543352601,0.560693642,0.578034682,0.610789981,0.574181118,0.601156069,0.543352601
41,0.0042,0.591522158,0.59344894,0.668593449,0.610789981,0.552986513,0.543352601,0.672447013
42,0.0043,0.662813102,0.545279383,0.543352601,0.552986513,0.662813102,0.581888247,0.556840077
43,0.0044,0.616570328,0.714836224,0.566473988,0.583815029,0.552986513,0.578034682,0.572254335
44,0.0045,0.552986513,0.705202312,0.684007707,0.547206166,0.552986513,0.564547206,0.55105973
45,0.0046,0.570327553,0.545279383,0.574181118,0.624277457,0.641618497,0.606936416,0.585741811
46,0.0047,0.595375723,0.583815029,0.554913295,0.662813102,0.570327553,0.674373796,0.587668593
47,0.0048,0.572254335,0.695568401,0.574181118,0.539499037,0.556840077,0.628131021,0.643545279
48,0.0049,0.578034682,0.587668593,0.549132948,0.562620424,0.641618497,0.579961464,0.664739884
49,0.005,0.61849711,0.716763006,0.610789981,0.578034682,0.558766859,0.662813102,0.579961464
50,0.0051,0.585741811,0.716763006,0.574181118,0.668593449,0.535645472,0.603082852,0.581888247
51,0.0052,0.547206166,0.724470135,0.628131021,0.649325626,0.541425819,0.539499037,0.672447013
52,0.0053,0.589595376,0.589595376,0.541425819,0.535645472,0.574181118,0.552986513,0.697495183
53,0.0054,0.5761079,0.5761079,0.55105973,0.664739884,0.547206166,0.581888247,0.554913295
54,0.0055,0.591522158,0.701348748,0.601156069,0.5761079,0.547206166,0.601156069,0.670520231
55,0.0056,0.543352601,0.705202312,0.601156069,0.574181118,0.676300578,0.653179191,0.549132948
56,0.0057,0.562620424,0.726396917,0.578034682,0.670520231,0.601156069,0.578034682,0.566473988
57,0.0058,0.539499037,0.66088632,0.66088632,0.66088632,0.66088632,0.53371869,0.564547206
58,0.0059,0.587668593,0.549132948,0.543352601,0.610789981,0.552986513,0.639691715,0.55105973
59,0.006,0.5761079,0.599229287,0.578034682,0.564547206,0.55105973,0.668593449,0.558766859
60,0.0061,0.539499037,0.724470135,0.662813102,0.578034682,0.622350674,0.531791908,0.549132948
61,0.0062,0.543352601,0.726396917,0.605009634,0.693641618,0.554913295,0.574181118,0.637764933
62,0.0063,0.547206166,0.568400771,0.697495183,0.518304432,0.697495183,0.539499037,0.549132948
63,0.0064,0.605009634,0.589595376,0.614643545,0.605009634,0.658959538,0.572254335,0.552986513
64,0.0065,0.699421965,0.639691715,0.556840077,0.539499037,0.526011561,0.587668593,0.572254335
65,0.0066,0.651252408,0.537572254,0.543352601,0.637764933,0.641618497,0.657032755,0.705202312
66,0.0067,0.531791908,0.552986513,0.552986513,0.578034682,0.666666667,0.545279383,0.539499037
67,0.0068,0.570327553,0.668593449,0.657032755,0.562620424,0.568400771,0.730250482,0.5761079
68,0.0069,0.730250482,0.674373796,0.543352601,0.541425819,0.597302505,0.612716763,0.697495183
69,0.007,0.70327553,0.541425819,0.645472062,0.601156069,0.612716763,0.710982659,0.70327553
70,0.0071,0.662813102,0.537572254,0.641618497,0.662813102,0.674373796,0.645472062,0.552986513
71,0.0072,0.522157996,0.549132948,0.581888247,0.564547206,0.558766859,0.574181118,0.736030829
72,0.0073,0.570327553,0.709055877,0.674373796,0.5761079,0.626204239,0.620423892,0.697495183
73,0.0074,0.701348748,0.608863198,0.601156069,0.630057803,0.531791908,0.736030829,0.72061657
74,0.0075,0.705202312,0.676300578,0.668593449,0.543352601,0.531791908,0.709055877,0.705202312
75,0.0076,0.699421965,0.539499037,0.531791908,0.547206166,0.552986513,0.705202312,0.710982659
76,0.0077,0.583815029,0.520231214,0.605009634,0.589595376,0.564547206,0.716763006,0.705202312
77,0.0078,0.736030829,0.541425819,0.585741811,0.574181118,0.59344894,0.716763006,0.726396917
78,0.0079,0.707129094,0.562620424,0.585741811,0.616570328,0.578034682,0.722543353,0.737957611
79,0.008,0.566473988,0.547206166,0.564547206,0.59344894,0.603082852,0.72061657,0.718689788
80,0.0081,0.714836224,0.574181118,0.5761079,0.595375723,0.556840077,0.722543353,0.726396917
81,0.0082,0.716763006,0.543352601,0.641618497,0.606936416,0.572254335,0.705202312,0.714836224
82,0.0083,0.705202312,0.570327553,0.676300578,0.689788054,0.529865125,0.670520231,0.707129094
83,0.0084,0.718689788,0.655105973,0.545279383,0.574181118,0.554913295,0.570327553,0.701348748
84,0.0085,0.718689788,0.620423892,0.601156069,0.653179191,0.666666667,0.5761079,0.689788054
85,0.0086,0.697495183,0.560693642,0.633911368,0.545279383,0.66088632,0.722543353,0.737957611
86,0.0087,0.699421965,0.633911368,0.664739884,0.668593449,0.610789981,0.554913295,0.558766859
87,0.0088,0.736030829,0.585741811,0.547206166,0.601156069,0.537572254,0.63583815,0.520231214
88,0.0089,0.716763006,0.624277457,0.570327553,0.574181118,0.572254335,0.547206166,0.726396917
89,0.009,0.653179191,0.61849711,0.601156069,0.552986513,0.616570328,0.620423892,0.55105973
90,0.0091,0.628131021,0.537572254,0.601156069,0.574181118,0.612716763,0.552986513,0.606936416
91,0.0092,0.736030829,0.649325626,0.672447013,0.554913295,0.539499037,0.549132948,0.655105973
92,0.0093,0.564547206,0.574181118,0.622350674,0.552986513,0.574181118,0.535645472,0.535645472
93,0.0094,0.558766859,0.612716763,0.562620424,0.564547206,0.579961464,0.527938343,0.545279383
94,0.0095,0.668593449,0.734104046,0.552986513,0.541425819,0.66088632,0.560693642,0.622350674
95,0.0096,0.574181118,0.72061657,0.645472062,0.605009634,0.674373796,0.601156069,0.539499037
96,0.0097,0.581888247,0.566473988,0.558766859,0.601156069,0.535645472,0.658959538,0.556840077
97,0.0098,0.601156069,0.562620424,0.662813102,0.605009634,0.606936416,0.601156069,0.601156069
98,0.0099,0.522157996,0.543352601,0.578034682,0.531791908,0.547206166,0.633911368,0.574181118
99,0.01,0.547206166,0.643545279,0.537572254,0.63583815,0.556840077,0.537572254,0.606936416
100,0.0101,0.574181118,0.606936416,0.581888247,0.539499037,0.578034682,0.61849711,0.564547206
101,0.0102,0.535645472,0.581888247,0.591522158,0.595375723,0.601156069,0.55105973,0.578034682
102,0.0103,0.595375723,0.514450867,0.537572254,0.535645472,0.578034682,0.612716763,0.554913295
103,0.0104,0.67822736,0.524084778,0.520231214,0.578034682,0.539499037,0.605009634,0.662813102
104,0.0105,0.605009634,0.535645472,0.560693642,0.55105973,0.587668593,0.684007707,0.55105973
105,0.0106,0.601156069,0.749518304,0.601156069,0.574181118,0.53371869,0.606936416,0.554913295
106,0.0107,0.5761079,0.693641618,0.664739884,0.664739884,0.520231214,0.5761079,0.568400771
107,0.0108,0.572254335,0.610789981,0.578034682,0.585741811,0.610789981,0.562620424,0.605009634
108,0.0109,0.554913295,0.520231214,0.535645472,0.560693642,0.684007707,0.583815029,0.5761079
109,0.011,0.535645472,0.545279383,0.606936416,0.601156069,0.601156069,0.651252408,0.578034682
110,0.0111,0.535645472,0.601156069,0.608863198,0.558766859,0.535645472,0.662813102,0.570327553
111,0.0112,0.566473988,0.734104046,0.601156069,0.572254335,0.564547206,0.55105973,0.556840077
112,0.0113,0.568400771,0.705202312,0.630057803,0.705202312,0.526011561,0.549132948,0.655105973
113,0.0114,0.554913295,0.70327553,0.67822736,0.591522158,0.601156069,0.649325626,0.537572254
114,0.0115,0.531791908,0.664739884,0.601156069,0.543352601,0.603082852,0.537572254,0.664739884
115,0.0116,0.578034682,0.701348748,0.560693642,0.541425819,0.662813102,0.601156069,0.520231214
116,0.0117,0.520231214,0.537572254,0.581888247,0.560693642,0.53371869,0.547206166,0.655105973
117,0.0118,0.529865125,0.743737958,0.547206166,0.589595376,0.606936416,0.601156069,0.606936416
118,0.0119,0.552986513,0.718689788,0.608863198,0.520231214,0.520231214,0.570327553,0.599229287
119,0.012,0.578034682,0.709055877,0.556840077,0.537572254,0.579961464,0.610789981,0.620423892
120,0.0121,0.535645472,0.614643545,0.578034682,0.610789981,0.529865125,0.554913295,0.516377649
121,0.0122,0.572254335,0.647398844,0.583815029,0.520231214,0.587668593,0.626204239,0.55105973
122,0.0123,0.664739884,0.578034682,0.520231214,0.539499037,0.581888247,0.601156069,0.641618497
123,0.0124,0.608863198,0.705202312,0.539499037,0.589595376,0.539499037,0.622350674,0.605009634
124,0.0125,0.520231214,0.74566474,0.726396917,0.547206166,0.520231214,0.628131021,0.630057803
125,0.0126,0.579961464,0.749518304,0.61849711,0.537572254,0.605009634,0.637764933,0.589595376
126,0.0127,0.707129094,0.749518304,0.5761079,0.541425819,0.520231214,0.564547206,0.624277457
127,0.0128,0.651252408,0.751445087,0.610789981,0.539499037,0.606936416,0.620423892,0.574181118
128,0.0129,0.643545279,0.70327553,0.658959538,0.539499037,0.537572254,0.579961464,0.603082852
129,0.013,0.641618497,0.751445087,0.579961464,0.578034682,0.568400771,0.601156069,0.61849711
130,0.0131,0.630057803,0.697495183,0.622350674,0.579961464,0.520231214,0.578034682,0.624277457
131,0.0132,0.662813102,0.716763006,0.59344894,0.572254335,0.633911368,0.535645472,0.655105973
132,0.0133,0.589595376,0.710982659,0.605009634,0.591522158,0.578034682,0.695568401,0.670520231
133,0.0134,0.601156069,0.714836224,0.641618497,0.612716763,0.535645472,0.591522158,0.574181118
134,0.0135,0.606936416,0.747591522,0.541425819,0.55105973,0.554913295,0.626204239,0.570327553
135,0.0136,0.631984586,0.70327553,0.645472062,0.552986513,0.520231214,0.560693642,0.568400771
136,0.0137,0.61849711,0.710982659,0.591522158,0.537572254,0.591522158,0.549132948,0.529865125
137,0.0138,0.591522158,0.664739884,0.591522158,0.535645472,0.67822736,0.616570328,0.552986513
138,0.0139,0.543352601,0.556840077,0.5761079,0.693641618,0.589595376,0.552986513,0.541425819
139,0.014,0.574181118,0.520231214,0.726396917,0.601156069,0.570327553,0.655105973,0.657032755
140,0.0141,0.676300578,0.74566474,0.608863198,0.537572254,0.603082852,0.643545279,0.512524085
141,0.0142,0.552986513,0.74566474,0.741811175,0.522157996,0.658959538,0.689788054,0.543352601
142,0.0143,0.583815029,0.610789981,0.74566474,0.554913295,0.524084778,0.552986513,0.512524085
143,0.0144,0.641618497,0.564547206,0.691714836,0.549132948,0.535645472,0.556840077,0.626204239
144,0.0145,0.556840077,0.714836224,0.701348748,0.684007707,0.601156069,0.556840077,0.514450867
145,0.0146,0.680154143,0.672447013,0.695568401,0.574181118,0.61849711,0.63583815,0.537572254
146,0.0147,0.574181118,0.649325626,0.716763006,0.552986513,0.545279383,0.520231214,0.655105973
147,0.0148,0.680154143,0.568400771,0.701348748,0.568400771,0.556840077,0.543352601,0.549132948
148,0.0149,0.649325626,0.572254335,0.716763006,0.564547206,0.578034682,0.574181118,0.626204239
149,0.015,0.66088632,0.655105973,0.695568401,0.539499037,0.682080925,0.535645472,0.535645472
150,0.0151,0.572254335,0.66088632,0.705202312,0.520231214,0.529865125,0.657032755,0.601156069
151,0.0152,0.662813102,0.624277457,0.705202312,0.699421965,0.53371869,0.53371869,0.581888247
152,0.0153,0.664739884,0.591522158,0.72061657,0.620423892,0.587668593,0.520231214,0.539499037
153,0.0154,0.655105973,0.579961464,0.707129094,0.753371869,0.545279383,0.535645472,0.605009634
154,0.0155,0.556840077,0.562620424,0.63583815,0.705202312,0.581888247,0.605009634,0.61849711
155,0.0156,0.674373796,0.626204239,0.697495183,0.741811175,0.705202312,0.512524085,0.591522158
156,0.0157,0.626204239,0.610789981,0.724470135,0.753371869,0.535645472,0.520231214,0.535645472
157,0.0158,0.649325626,0.668593449,0.697495183,0.707129094,0.578034682,0.570327553,0.520231214
158,0.0159,0.581888247,0.587668593,0.710982659,0.701348748,0.633911368,0.647398844,0.535645472
159,0.016,0.545279383,0.55105973,0.701348748,0.716763006,0.581888247,0.605009634,0.67822736
160,0.0161,0.591522158,0.676300578,0.72061657,0.705202312,0.66088632,0.670520231,0.668593449
161,0.0162,0.606936416,0.535645472,0.709055877,0.697495183,0.705202312,0.699421965,0.554913295
162,0.0163,0.526011561,0.622350674,0.689788054,0.701348748,0.689788054,0.562620424,0.651252408
163,0.0164,0.601156069,0.749518304,0.716763006,0.714836224,0.70327553,0.564547206,0.622350674
164,0.0165,0.601156069,0.70327553,0.691714836,0.751445087,0.695568401,0.585741811,0.543352601
165,0.0166,0.605009634,0.705202312,0.697495183,0.70327553,0.693641618,0.541425819,0.597302505
166,0.0167,0.564547206,0.712909441,0.697495183,0.705202312,0.709055877,0.560693642,0.522157996
167,0.0168,0.684007707,0.701348748,0.716763006,0.730250482,0.716763006,0.718689788,0.537572254
168,0.0169,0.666666667,0.535645472,0.716763006,0.699421965,0.693641618,0.693641618,0.653179191
169,0.017,0.556840077,0.716763006,0.705202312,0.716763006,0.716763006,0.734104046,0.516377649
170,0.0171,0.570327553,0.728323699,0.70327553,0.699421965,0.714836224,0.701348748,0.701348748
171,0.0172,0.605009634,0.684007707,0.718689788,0.705202312,0.707129094,0.626204239,0.709055877
172,0.0173,0.529865125,0.701348748,0.710982659,0.709055877,0.722543353,0.757225434,0.695568401
173,0.0174,0.695568401,0.658959538,0.70327553,0.66088632,0.726396917,0.701348748,0.707129094
174,0.0175,0.730250482,0.560693642,0.693641618,0.699421965,0.705202312,0.755298651,0.70327553
175,0.0176,0.695568401,0.605009634,0.674373796,0.714836224,0.705202312,0.716763006,0.712909441
176,0.0177,0.712909441,0.710982659,0.658959538,0.628131021,0.730250482,0.689788054,0.716763006
177,0.0178,0.701348748,0.736030829,0.601156069,0.751445087,0.716763006,0.705202312,0.693641618
178,0.0179,0.716763006,0.535645472,0.628131021,0.709055877,0.737957611,0.72061657,0.714836224
179,0.018,0.701348748,0.570327553,0.639691715,0.695568401,0.701348748,0.705202312,0.658959538
180,0.0181,0.716763006,0.583815029,0.605009634,0.680154143,0.753371869,0.701348748,0.718689788
181,0.0182,0.714836224,0.74566474,0.606936416,0.753371869,0.710982659,0.701348748,0.701348748
182,0.0183,0.749518304,0.564547206,0.520231214,0.716763006,0.716763006,0.699421965,0.707129094
183,0.0184,0.718689788,0.549132948,0.547206166,0.631984586,0.689788054,0.705202312,0.701348748
184,0.0185,0.705202312,0.55105973,0.572254335,0.714836224,0.701348748,0.624277457,0.753371869
185,0.0186,0.747591522,0.59344894,0.668593449,0.697495183,0.705202312,0.697495183,0.705202312
186,0.0187,0.699421965,0.572254335,0.666666667,0.749518304,0.701348748,0.699421965,0.705202312
187,0.0188,0.716763006,0.722543353,0.620423892,0.749518304,0.714836224,0.749518304,0.707129094
188,0.0189,0.722543353,0.714836224,0.552986513,0.709055877,0.753371869,0.74566474,0.674373796
189,0.019,0.701348748,0.70327553,0.549132948,0.70327553,0.710982659,0.705202312,0.714836224
190,0.0191,0.709055877,0.699421965,0.520231214,0.712909441,0.705202312,0.707129094,0.757225434
191,0.0192,0.755298651,0.622350674,0.734104046,0.605009634,0.732177264,0.718689788,0.718689788
192,0.0193,0.701348748,0.612716763,0.5761079,0.716763006,0.701348748,0.699421965,0.70327553
193,0.0194,0.701348748,0.599229287,0.601156069,0.710982659,0.5761079,0.707129094,0.716763006
194,0.0195,0.697495183,0.572254335,0.531791908,0.701348748,0.605009634,0.520231214,0.699421965
195,0.0196,0.70327553,0.543352601,0.676300578,0.716763006,0.539499037,0.524084778,0.693641618
196,0.0197,0.718689788,0.585741811,0.574181118,0.705202312,0.520231214,0.55105973,0.535645472
197,0.0198,0.693641618,0.622350674,0.55105973,0.693641618,0.516377649,0.535645472,0.599229287
198,0.0199,0.662813102,0.574181118,0.664739884,0.751445087,0.581888247,0.547206166,0.570327553
199,0.02,0.658959538,0.714836224,0.685934489,0.697495183,0.70327553,0.562620424,0.628131021
200,0.0201,0.570327553,0.722543353,0.605009634,0.705202312,0.624277457,0.552986513,0.537572254
201,0.0202,0.552986513,0.70327553,0.59344894,0.701348748,0.666666667,0.527938343,0.531791908
202,0.0203,0.637764933,0.70327553,0.670520231,0.597302505,0.689788054,0.520231214,0.570327553
203,0.0204,0.643545279,0.724470135,0.695568401,0.70327553,0.539499037,0.535645472,0.599229287
204,0.0205,0.539499037,0.712909441,0.581888247,0.701348748,0.578034682,0.535645472,0.674373796
205,0.0206,0.535645472,0.597302505,0.718689788,0.697495183,0.578034682,0.574181118,0.5761079
206,0.0207,0.599229287,0.697495183,0.568400771,0.701348748,0.572254335,0.53371869,0.552986513
207,0.0208,0.539499037,0.645472062,0.603082852,0.709055877,0.539499037,0.549132948,0.734104046
208,0.0209,0.705202312,0.614643545,0.55105973,0.710982659,0.631984586,0.547206166,0.562620424
209,0.021,0.510597303,0.541425819,0.554913295,0.670520231,0.524084778,0.5761079,0.622350674
210,0.0211,0.591522158,0.710982659,0.662813102,0.753371869,0.537572254,0.535645472,0.520231214
211,0.0212,0.633911368,0.709055877,0.597302505,0.645472062,0.564547206,0.549132948,0.529865125
212,0.0213,0.535645472,0.701348748,0.597302505,0.697495183,0.601156069,0.591522158,0.547206166
213,0.0214,0.670520231,0.549132948,0.53371869,0.755298651,0.562620424,0.556840077,0.622350674
214,0.0215,0.560693642,0.578034682,0.552986513,0.709055877,0.666666667,0.531791908,0.514450867
215,0.0216,0.626204239,0.597302505,0.554913295,0.734104046,0.541425819,0.579961464,0.570327553
216,0.0217,0.564547206,0.662813102,0.547206166,0.714836224,0.49132948,0.605009634,0.53371869
217,0.0218,0.578034682,0.710982659,0.657032755,0.643545279,0.520231214,0.5761079,0.566473988
218,0.0219,0.522157996,0.70327553,0.535645472,0.701348748,0.66088632,0.685934489,0.554913295
219,0.022,0.605009634,0.545279383,0.520231214,0.741811175,0.520231214,0.701348748,0.564547206
220,0.0221,0.543352601,0.624277457,0.535645472,0.599229287,0.578034682,0.657032755,0.55105973
221,0.0222,0.666666667,0.556840077,0.564547206,0.710982659,0.572254335,0.668593449,0.581888247
222,0.0223,0.568400771,0.614643545,0.622350674,0.628131021,0.67822736,0.597302505,0.693641618
223,0.0224,0.605009634,0.716763006,0.554913295,0.705202312,0.608863198,0.601156069,0.66088632
224,0.0225,0.655105973,0.70327553,0.55105973,0.714836224,0.552986513,0.601156069,0.5761079
225,0.0226,0.574181118,0.705202312,0.537572254,0.732177264,0.578034682,0.63583815,0.601156069
226,0.0227,0.549132948,0.724470135,0.614643545,0.643545279,0.564547206,0.558766859,0.520231214
227,0.0228,0.664739884,0.616570328,0.50867052,0.70327553,0.568400771,0.657032755,0.724470135
228,0.0229,0.620423892,0.55105973,0.562620424,0.709055877,0.55105973,0.547206166,0.522157996
229,0.023,0.562620424,0.70327553,0.612716763,0.724470135,0.624277457,0.518304432,0.55105973
230,0.0231,0.520231214,0.682080925,0.560693642,0.737957611,0.630057803,0.581888247,0.572254335
231,0.0232,0.554913295,0.664739884,0.612716763,0.716763006,0.552986513,0.626204239,0.554913295
232,0.0233,0.585741811,0.676300578,0.545279383,0.66088632,0.562620424,0.562620424,0.527938343
233,0.0234,0.605009634,0.531791908,0.612716763,0.751445087,0.599229287,0.687861272,0.664739884
234,0.0235,0.547206166,0.724470135,0.591522158,0.753371869,0.535645472,0.535645472,0.522157996
235,0.0236,0.50867052,0.5761079,0.539499037,0.753371869,0.579961464,0.591522158,0.684007707
236,0.0237,0.601156069,0.55105973,0.564547206,0.670520231,0.5761079,0.558766859,0.583815029
237,0.0238,0.668593449,0.572254335,0.579961464,0.707129094,0.631984586,0.624277457,0.535645472
238,0.0239,0.520231214,0.716763006,0.520231214,0.685934489,0.606936416,0.514450867,0.670520231
239,0.024,0.666666667,0.70327553,0.585741811,0.712909441,0.564547206,0.63583815,0.556840077
240,0.0241,0.524084778,0.709055877,0.608863198,0.718689788,0.554913295,0.620423892,0.570327553
241,0.0242,0.535645472,0.707129094,0.614643545,0.718689788,0.552986513,0.558766859,0.520231214
242,0.0243,0.524084778,0.712909441,0.535645472,0.59344894,0.614643545,0.564547206,0.554913295
243,0.0244,0.535645472,0.709055877,0.631984586,0.535645472,0.535645472,0.622350674,0.605009634
244,0.0245,0.545279383,0.714836224,0.556840077,0.545279383,0.662813102,0.574181118,0.587668593
245,0.0246,0.589595376,0.70327553,0.664739884,0.707129094,0.612716763,0.443159923,0.543352601
246,0.0247,0.545279383,0.709055877,0.59344894,0.520231214,0.562620424,0.597302505,0.620423892
247,0.0248,0.566473988,0.722543353,0.59344894,0.687861272,0.655105973,0.518304432,0.539499037
248,0.0249,0.549132948,0.712909441,0.641618497,0.570327553,0.614643545,0.55105973,0.518304432
249,0.025,0.531791908,0.714836224,0.554913295,0.70327553,0.61849711,0.475915222,0.529865125
250,0.0251,0.651252408,0.716763006,0.631984586,0.554913295,0.558766859,0.66088632,0.5761079
251,0.0252,0.547206166,0.705202312,0.535645472,0.658959538,0.606936416,0.514450867,0.539499037
252,0.0253,0.666666667,0.622350674,0.560693642,0.529865125,0.633911368,0.645472062,0.560693642
253,0.0254,0.579961464,0.699421965,0.597302505,0.549132948,0.572254335,0.626204239,0.562620424
254,0.0255,0.512524085,0.655105973,0.651252408,0.520231214,0.707129094,0.564547206,0.66088632
255,0.0256,0.518304432,0.701348748,0.605009634,0.520231214,0.512524085,0.591522158,0.601156069
256,0.0257,0.53371869,0.714836224,0.612716763,0.547206166,0.697495183,0.672447013,0.552986513
257,0.0258,0.647398844,0.705202312,0.552986513,0.655105973,0.712909441,0.662813102,0.552986513
258,0.0259,0.66088632,0.664739884,0.579961464,0.524084778,0.70327553,0.531791908,0.526011561
259,0.026,0.516377649,0.680154143,0.639691715,0.653179191,0.601156069,0.543352601,0.664739884
260,0.0261,0.676300578,0.712909441,0.564547206,0.605009634,0.70327553,0.552986513,0.543352601
261,0.0262,0.554913295,0.699421965,0.516377649,0.647398844,0.710982659,0.599229287,0.547206166
262,0.0263,0.520231214,0.709055877,0.516377649,0.518304432,0.633911368,0.601156069,0.549132948
263,0.0264,0.716763006,0.709055877,0.610789981,0.637764933,0.705202312,0.468208092,0.579961464
264,0.0265,0.514450867,0.705202312,0.520231214,0.589595376,0.755298651,0.541425819,0.59344894
265,0.0266,0.605009634,0.672447013,0.547206166,0.545279383,0.589595376,0.531791908,0.672447013
266,0.0267,0.649325626,0.707129094,0.524084778,0.585741811,0.716763006,0.649325626,0.527938343
267,0.0268,0.564547206,0.747591522,0.614643545,0.560693642,0.70327553,0.587668593,0.524084778
268,0.0269,0.547206166,0.693641618,0.606936416,0.662813102,0.699421965,0.585741811,0.63583815
269,0.027,0.50867052,0.699421965,0.601156069,0.579961464,0.716763006,0.560693642,0.633911368
270,0.0271,0.631984586,0.707129094,0.647398844,0.633911368,0.743737958,0.520231214,0.606936416
271,0.0272,0.545279383,0.710982659,0.676300578,0.545279383,0.597302505,0.645472062,0.657032755
272,0.0273,0.55105973,0.684007707,0.666666667,0.520231214,0.755298651,0.53371869,0.5761079
273,0.0274,0.53371869,0.707129094,0.552986513,0.53371869,0.699421965,0.541425819,0.630057803
274,0.0275,0.512524085,0.710982659,0.658959538,0.535645472,0.755298651,0.562620424,0.605009634
275,0.0276,0.664739884,0.710982659,0.566473988,0.539499037,0.705202312,0.657032755,0.608863198
276,0.0277,0.541425819,0.710982659,0.531791908,0.599229287,0.59344894,0.603082852,0.601156069
277,0.0278,0.53371869,0.662813102,0.579961464,0.649325626,0.751445087,0.520231214,0.518304432
278,0.0279,0.622350674,0.699421965,0.668593449,0.558766859,0.70327553,0.597302505,0.520231214
279,0.028,0.518304432,0.655105973,0.564547206,0.520231214,0.716763006,0.664739884,0.529865125
280,0.0281,0.549132948,0.701348748,0.562620424,0.693641618,0.736030829,0.552986513,0.520231214
281,0.0282,0.658959538,0.722543353,0.535645472,0.687861272,0.747591522,0.628131021,0.527938343
282,0.0283,0.539499037,0.705202312,0.587668593,0.520231214,0.726396917,0.608863198,0.526011561
283,0.0284,0.535645472,0.709055877,0.531791908,0.630057803,0.705202312,0.527938343,0.653179191
284,0.0285,0.574181118,0.699421965,0.664739884,0.605009634,0.699421965,0.599229287,0.535645472
